duplicate_id;duplicate_reason
37819;flows_recorded_at_busstations                                                                       
37820;flows_recorded_at_busstations                                                                       
37821;flows_recorded_at_busstations                                                                       
37822;flows_recorded_at_busstations                                                                       
37823;flows_recorded_at_busstations                                                                       
37824;flows_recorded_at_busstations                                                                       
37825;flows_recorded_at_busstations                                                                       
37826;flows_recorded_at_busstations                                                                       
37827;flows_recorded_at_busstations                                                                       
37828;flows_recorded_at_busstations                                                                       
37829;flows_recorded_at_busstations                                                                       
37830;flows_recorded_at_busstations                                                                       
37831;flows_recorded_at_busstations                                                                       
37832;flows_recorded_at_busstations                                                                       
37833;flows_recorded_at_busstations                                                                       
37834;flows_recorded_at_busstations                                                                       
37835;flows_recorded_at_busstations                                                                       
37836;flows_recorded_at_busstations                                                                       
37837;flows_recorded_at_busstations                                                                       
37838;flows_recorded_at_busstations                                                                       
37839;flows_recorded_at_busstations                                                                       
37840;flows_recorded_at_busstations                                                                       
37841;flows_recorded_at_busstations                                                                       
37842;flows_recorded_at_busstations                                                                       
37843;flows_recorded_at_busstations                                                                       
37844;flows_recorded_at_busstations                                                                       
37845;flows_recorded_at_busstations                                                                       
37846;flows_recorded_at_busstations                                                                       
37847;flows_recorded_at_busstations                                                                       
37848;flows_recorded_at_busstations                                                                       
37849;flows_recorded_at_busstations                                                                       
37850;flows_recorded_at_busstations                                                                       
37851;flows_recorded_at_busstations                                                                       
37852;flows_recorded_at_busstations                                                                       
37853;flows_recorded_at_busstations                                                                       
37854;flows_recorded_at_busstations                                                                       
37855;flows_recorded_at_busstations                                                                       
37856;flows_recorded_at_busstations                                                                       
37857;flows_recorded_at_busstations                                                                       
37858;flows_recorded_at_busstations                                                                       
37859;flows_recorded_at_busstations                                                                       
37860;flows_recorded_at_busstations                                                                       
37861;flows_recorded_at_busstations                                                                       
37862;flows_recorded_at_busstations                                                                       
37863;flows_recorded_at_busstations                                                                       
37864;flows_recorded_at_busstations                                                                       
37865;flows_recorded_at_busstations                                                                       
37866;flows_recorded_at_busstations                                                                       
