id;label;type;spatial_category;distance_to_focal_city_km;fid_africapolis_near_settlement;distance_to_next_settlement_km;size_africapolis_near_settlement;name_africapolis_near_settlement;classification_rural_urban;spatial_category_revised;travel_time_h
269;Noungou                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;21.307851;3409;14.90351642;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.537755556
270;Pendissi                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.335884;3409;18.23959673;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.437983333
271;Pendogo                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;22.555167;3409;14.4739191;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.571941667
273;Podogo 2                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;21.591528;3409;16.31397838;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.637219444
274;Pousghin                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.490968;3409;17.08292491;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.342738889
275;Tabtenga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;24.962537;3409;19.09975184;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.773311111
277;Tanlaorgo                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.951593;3409;10.89019346;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.496166667
278;Wavouss                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.217389;3409;8.449314602;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.499155556
280;Tamassa                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;28.231796;3409;9.633207715;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.694508333
383;Dapelgo                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;33.37855;3409;26.98238406;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.640622222
514;Voaga                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;34.095986;3409;14.13141909;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.929511111
535;Ziniar                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;33.859328;3409;2.035951273;23461;Ziniare                                           ;Urban                                             ;city region 50km                                  ;0.5984
676;Zitenga                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;48.203362;3409;16.61877716;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.962919444
708;Nagreongo                                                                                           ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;36.958219;3409;17.19676538;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.468347222
731;Pagatenga                                                                                           ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;26.316112;3409;27.89766898;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.512469444
732;Po?dogo (Pabr?)                                                                                     ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;27.684791;3409;25.80371776;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.545341667
79;Pikieko                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;45.956468;3295;30.74141056;24185;Mogtedo                                           ;Rural                                             ;city region 50km                                  ;1.076597222
510;Kougri                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;48.389545;3295;28.58109194;24185;Mogtedo                                           ;Rural                                             ;city region 50km                                  ;0.678305556
63;Bousma                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;30.695454;2737;15.33632257;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.586613889
64;Didri                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;34.703513;2737;17.1885932;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.702147222
65;Goghin                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.467539;2737;12.26789683;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.561841667
66;Gomtoaga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;28.954396;2737;9.795780368;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.500194444
69;Koubri                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.043168;2737;15.50788925;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.322244444
70;Kuiti                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;24.988788;2737;13.76263956;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.377058333
72;Moinc                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;38.835244;2737;20.8162365;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.785061111
73;Naba-zanna                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.216316;2737;14.33125802;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.480430556
74;Nakamtinga                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.192516;2737;18.60525208;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.469758333
76;Napagting-Goughin                                                                                   ;Locations within Greater Ouagadougou              ;city region 50km                                  ;21.584894;2737;18.2090529;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.356608333
77;Noungou                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.369608;2737;14.79584962;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.552022222
78;Peel                                                                                                ;Locations within Greater Ouagadougou              ;city region 50km                                  ;34.376957;2737;25.60472316;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;
80;Pissi                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.562313;2737;8.947834648;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.445675
81;Poedogo (Koubri)                                                                                    ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.237541;2737;11.55421964;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.382041667
82;Sinsinguene                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.241457;2737;22.75933449;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.740288889
83;Tansabologo                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;44.042306;2737;23.64602059;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.893091667
84;Tanvi                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.20892;2737;18.85466695;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.480191667
85;Wantinga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;30.740387;2737;8.128163718;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.678716667
86;Wedbila                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.888927;2737;13.02321195;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.460877778
200;Baguemnini                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;38.717915;2737;24.08798888;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.655047222
201;Balonghin                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;36.832695;2737;19.01788601;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.974636111
203;Bissiga                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;36.857313;2737;14.98295507;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.810333333
204;Bonkor                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.312947;2737;15.56890098;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.597508333
206;Boulougou                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;48.645363;2737;35.0615531;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;1.187713889
209;Damzoussi                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;32.277057;2737;21.86717892;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.719597222
212;Doutinga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;30.65684;2737;17.04755317;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.683866667
213;Karangtanghin                                                                                       ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.889461;2737;18.32784088;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.627102778
215;Koagma                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;36.298992;2737;26.52549375;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.805302778
218;Koumsaga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;34.797907;2737;23.73001108;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.600241667
219;Kounda                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.015508;2737;18.09370376;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.532588889
220;Kouri (L?o road)                                                                                    ;Locations within Greater Ouagadougou              ;city region 50km                                  ;35.650582;2737;20.29870962;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.914644444
225;Pazotfom                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;47.596049;2737;34.6001963;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;1.196977778
226;Pissi                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;32.798476;2737;16.08798371;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.6726
227;Sambin                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.413552;2737;23.86513805;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.559988889
230;Timanemboin                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;39.17086;2737;29.01489724;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.876480556
231;Toundou                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;38.258277;2737;12.66269961;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.937186111
233;Yansar                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;32.772979;2737;9.905944475;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.947897222
641;Ipelc?                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;45.530342;2737;26.06995447;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.766347222
643;Kombissiri                                                                                          ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;38.991885;2737;0.60257743;28860;Kombissiri                                        ;Urban                                             ;city region 50km                                  ;0.534011111
677;Bazega                                                                                              ;Province in Burkina Faso                          ;city region 50km                                  ;47.798327;2737;16.15705971;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;1.176591667
300;Hamale                                                                                              ;cities and towns outside Greater Ouagadougou      ;ECOWAS                                            ;202.427143;3705;38.25834965;21704;Dano                                              ;Rural                                             ;ECOWAS                                            ;4.059141667
741;Kintampo (Ghana)                                                                                    ;City in foreign country                           ;ECOWAS                                            ;477.957009;1430;1.000051965;52017;Kintampo                                          ;Urban                                             ;ECOWAS                                            ;6.871694444
738;Mopti (Mali)                                                                                        ;City in foreign country                           ;ECOWAS                                            ;373.483819;850;0.664165592;84001;Mopti (centre)                                    ;Urban                                             ;ECOWAS                                            ;8.053625
695;Abengourou (C?te d'Ivoire)                                                                          ;City abroad                                       ;ECOWAS                                            ;660.814076;647;1.795590841;108296;Abengourou                                        ;Urban                                             ;ECOWAS                                            ;12.35487778
759;Parakou (Benin)                                                                                     ;City abroad                                       ;ECOWAS                                            ;563.830798;254;1.18504603;260188;Parakou                                           ;Urban                                             ;ECOWAS                                            ;8.809213889
648;Tamale (Ghana)                                                                                      ;City abroad                                       ;ECOWAS                                            ;333.866847;212;3.279640153;312881;Tamale                                            ;Urban                                             ;ECOWAS                                            ;4.600005556
645;Niamey (Niger)                                                                                      ;City abroad                                       ;ECOWAS                                            ;414.602678;64;0.780377396;1071481;Niamey                                            ;Urban                                             ;ECOWAS                                            ;6.309725
650;Bamako (Mali)                                                                                       ;City abroad                                       ;ECOWAS                                            ;702.88047;26;5.246425374;2781734;Bamako                                            ;Urban                                             ;ECOWAS                                            ;10.735475
647;Kumasi (Ghana)                                                                                      ;City abroad                                       ;ECOWAS                                            ;630.716171;25;1.814112366;2802344;Kumasi                                            ;Urban                                             ;ECOWAS                                            ;9.061308333
634;Niger                                                                                               ;Foreign country                                   ;ECOWAS                                            ;491.314203;;;;;;ECOWAS                                            ;
636;Mali                                                                                                ;Foreign country                                   ;ECOWAS                                            ;454.044886;;;;;;ECOWAS                                            ;
649;Accra (Ghana)                                                                                       ;City abroad                                       ;ECOWAS                                            ;771.652107;8208;12.20968376;4452483;Accra                                             ;Urban                                             ;ECOWAS_international                              ;
637;Abidjan (C?te d'Ivoire)                                                                             ;City abroad                                       ;ECOWAS                                            ;828.274919;11;10.68745751;4717347;Abidjan                                           ;Urban                                             ;ECOWAS_international                              ;13.50439167
632;Ghana                                                                                               ;Foreign country                                   ;ECOWAS                                            ;385.168491;;;;;;ECOWAS_international                              ;
633;Togo                                                                                                ;Foreign country                                   ;ECOWAS                                            ;490.86006;;;;;;ECOWAS_international                              ;7.56805
635;C?te d'Ivoire                                                                                       ;Foreign country                                   ;ECOWAS                                            ;596.685345;;;;;;ECOWAS_international                              ;9.533563889
646;Benin                                                                                               ;Foreign country                                   ;ECOWAS                                            ;547.775966;;;;;;ECOWAS_international                              ;
651;Nigeria                                                                                             ;Foreign country                                   ;ECOWAS                                            ;856.83461;;;;;;ECOWAS_international                              ;15.91134444
694;Cotonou (Benin)                                                                                     ;City in foreign country                           ;ECOWAS                                            ;793.160812;1946;11.85239027;1527300;Cotonou                                           ;Urban                                             ;ECOWAS_international                              ;12.24212778
679;South Africa                                                                                        ;foreign country                                   ;international                                     ;5470.438666;;;;;;international                                     ;
681;Tunisia                                                                                             ;foreign country                                   ;international                                     ;2626.213955;;;;;;international                                     ;
682;Italy                                                                                               ;foreign country                                   ;international                                     ;3621.975863;;;;;;international                                     ;88.62446944
683;Morocco                                                                                             ;foreign country                                   ;international                                     ;2176.501007;;;;;;international                                     ;
684;France                                                                                              ;foreign country                                   ;international                                     ;3773.120953;;;;;;international                                     ;82.72524444
685;Netherlands                                                                                         ;foreign country                                   ;international                                     ;4514.588965;;;;;;international                                     ;
686;China                                                                                               ;foreign country                                   ;international                                     ;4979.300127;;;;;;international                                     ;181.2159889
748;Thailand                                                                                            ;Foreign country                                   ;international                                     ;4717.107876;;;;;;international                                     ;215.8444972
749;USA                                                                                                 ;Foreign country                                   ;international                                     ;5238.300111;;;;;;international                                     ;
752;Germany                                                                                             ;Foreign country                                   ;international                                     ;4303.841597;;;;;;international                                     ;89.18402778
861;Europe                                                                                              ;                                                  ;international                                     ;3999.820019;;;;;;international                                     ;85.03506944
867;Dubai                                                                                               ;                                                  ;international                                     ;4760.679953;;;;;;international                                     ;114.3411889
868;Iran                                                                                                ;foreign country                                   ;international                                     ;4991.323931;;;;;;international                                     ;109.0195917
869;Marocco                                                                                             ;foreign country                                   ;international                                     ;2453.421737;;;;;;international                                     ;82.46288333
340;Rouko                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;94.000989;7480;0.741186229;10172;Rouko                                             ;Urban                                             ;national                                          ;1.812083333
431;Yilou                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;71.24611;7480;24.0956133;10172;Rouko                                             ;Rural                                             ;national                                          ;1.237280556
739;Malou                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;68.30862;7480;27.08927917;10172;Rouko                                             ;Rural                                             ;national                                          ;1.188841667
723;Takoradi (Ghana)                                                                                    ;City in foreign country                           ;ECOWAS                                            ;820.695908;8207;2.693898349;679797;Takoradi                                          ;Urban                                             ;ECOWAS                                            ;12.33695
744;Dakar (S?n?gal)                                                                                     ;City in foreign country                           ;ECOWAS                                            ;1732.771727;8249;10.6260047;3067637;Dakar                                             ;Urban                                             ;ECOWAS                                            ;28.05950833
652;Lom? (Togo)                                                                                         ;City abroad                                       ;ECOWAS                                            ;753.952243;838;6.316606261;1733330;Lom?/Aflao [TGO]                                  ;Urban                                             ;ECOWAS                                            ;11.25760556
858;Yamany?                                                                                             ;                                                  ;city region 100km                                 ;92.952761;7480;11.52591172;10172;Rouko                                             ;Rural                                             ;national                                          ;
373;Bokin                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;76.49125;7307;1.307557648;10412;Bokin                                             ;Urban                                             ;national                                          ;1.954591667
491;Boulkon                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;78.785299;7307;19.69537094;10412;Bokin                                             ;Rural                                             ;national                                          ;1.817313889
501;Pourra                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;90.189444;7307;15.16797182;10412;Bokin                                             ;Rural                                             ;national                                          ;2.425375
513;Manessa                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;62.653333;7307;14.28422227;10412;Bokin                                             ;Rural                                             ;national                                          ;1.401947222
552;Kirsi                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;86.884572;7307;16.67001114;10412;Bokin                                             ;Rural                                             ;national                                          ;2.284163889
715;Zamdogo                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;95.406029;7307;26.52893921;10412;Bokin                                             ;Rural                                             ;national                                          ;
289;Sabou                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;83.517064;6722;0.466003936;11431;Sabou                                             ;Urban                                             ;national                                          ;1.071041667
446;Ipendo                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;94.508463;6722;10.91589247;11431;Sabou                                             ;Rural                                             ;national                                          ;1.240261111
448;Nariou                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;74.938116;6722;8.680846275;11431;Sabou                                             ;Rural                                             ;national                                          ;0.985966667
829;Dana                                                                                                ;                                                  ;city region 100km                                 ;87.057132;6722;14.16884523;11431;Sabou                                             ;Rural                                             ;national                                          ;1.322277778
835;Guirgo                                                                                              ;                                                  ;city region 100km                                 ;90.633533;6722;10.80828522;11431;Sabou                                             ;Rural                                             ;national                                          ;1.552063889
847;Bazilakoa                                                                                           ;                                                  ;city region 100km                                 ;91.22452;6722;30.08120676;11431;Sabou                                             ;Rural                                             ;national                                          ;1.904458333
437;Forgui                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;93.640005;6186;17.83491836;12561;Boussouma                                         ;Rural                                             ;national                                          ;1.938966667
234;Bagayiri                                                                                            ;Locations within Greater Ouagadougou              ;city region 100km                                 ;57.482961;5528;12.89172635;14302;Kindi                                             ;Rural                                             ;national                                          ;
238;Damsi                                                                                               ;Locations within Greater Ouagadougou              ;city region 100km                                 ;58.488629;5528;14.11170176;14302;Kindi                                             ;Rural                                             ;national                                          ;
243;Koukin                                                                                              ;Locations within Greater Ouagadougou              ;city region 100km                                 ;58.411619;5528;15.21719315;14302;Kindi                                             ;Rural                                             ;national                                          ;
250;Taonsogo                                                                                            ;Locations within Greater Ouagadougou              ;city region 100km                                 ;59.326325;5528;12.64577845;14302;Kindi                                             ;Rural                                             ;national                                          ;
655;Kindi                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;56.266229;5528;0.503840327;14302;Kindi                                             ;Urban                                             ;national                                          ;1.453780556
557;Imasgo                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;87.843529;5081;0.963871382;15742;Imasgho                                           ;Urban                                             ;national                                          ;2.308994444
558;Kordi                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;94.350448;5081;18.48007038;15742;Imasgho                                           ;Rural                                             ;national                                          ;2.684013889
