id;label;type;spatial_category;distance_to_focal_city_km;fid_africapolis_near_settlement;distance_to_next_settlement_km;size_africapolis_near_settlement;name_africapolis_near_settlement;classification_rural_urban;spatial_category_revised;travel_time_h
1055;Balala                                                                                              ;Village outside greater Bamako                    ;city region 100km                                 ;57.995526;3861;27.44101828;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.151552778
1054;Baga (Quelessebougou)                                                                               ;Suburb outside greater Bamako                     ;city region 100km                                 ;58.000945;3861;14.85430797;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.128438889
1047;Bobougou                                                                                            ;Suburb outside greater Bamako                     ;city region 100km                                 ;59.08951;1462;17.08669001;51030;Koulikoro                                         ;Rural                                             ;national                                          ;1.503713889
978;Dangassa                                                                                            ;Village outside greater Bamako                    ;city region 100km                                 ;59.270123;3861;36.17808779;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.267025
566;Ti?l?                                                                                               ;Town outside greater Bamako                       ;city region 100km                                 ;60.049816;6224;42.05028893;12476;Sanankoroba                                       ;Rural                                             ;national                                          ;1.8296
329;N'Gouraba                                                                                           ;Town outside greater Bamako                       ;city region 100km                                 ;60.168691;5740;28.24741638;13682;Dioumanzana                                       ;Rural                                             ;national                                          ;1.605808333
1035;Diena (Quelessebougou)                                                                              ;Village outside greater Bamako                    ;city region 100km                                 ;61.034286;3861;36.54136645;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.637766667
964;Santiguila                                                                                          ;Villlage outside greater Bamako                   ;city region 100km                                 ;61.132491;5740;18.83013621;13682;Dioumanzana                                       ;Rural                                             ;national                                          ;0.902783333
1020;Simidji                                                                                             ;Village outside greater Bamako                    ;city region 100km                                 ;61.390668;3861;10.22799048;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;0.853647222
367;Ouolodo                                                                                             ;Town outside greater Bamako                       ;city region 100km                                 ;62.024701;4905;42.35182735;16320;Kokobougou                                        ;Rural                                             ;national                                          ;0.984086111
348;Niagadina                                                                                           ;Town outside greater Bamako                       ;city region 100km                                 ;62.268443;3861;38.0787674;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.344561111
274;Koula (in Koula (Koul), Koulikoro)                                                                  ;Town outside greater Bamako                       ;city region 100km                                 ;64.16341;1462;28.26785519;51030;Koulikoro                                         ;Rural                                             ;national                                          ;1.822547222
958;Bankouma                                                                                            ;Villlage outside greater Bamako                   ;city region 100km                                 ;65.037003;4905;49.61749447;16320;Kokobougou                                        ;Rural                                             ;national                                          ;1.639533333
949;Faladi? (Kati)                                                                                      ;Villlage outside greater Bamako                   ;city region 100km                                 ;65.680455;8953;52.31880765;0;Kati                                              ;Rural                                             ;national                                          ;1.255780556
359;Nonkon                                                                                              ;Town outside greater Bamako                       ;city region 100km                                 ;65.862108;4905;42.77549041;16320;Kokobougou                                        ;Rural                                             ;national                                          ;1.290172222
158;Doumbia                                                                                             ;Town outside greater Bamako                       ;city region 100km                                 ;65.906534;1462;25.82378038;51030;Koulikoro                                         ;Rural                                             ;national                                          ;1.662708333
1042;Nana-Kaneiba                                                                                        ;Suburb outside greater Bamako                     ;city region 100km                                 ;67.949649;8954;55.68820749;0;Kanadjiguila                                      ;Rural                                             ;national                                          ;1.583625
1034;Biriba (Niossombougou)                                                                              ;Suburb outside greater Bamako                     ;city region 100km                                 ;68.329707;1462;39.63878357;51030;Koulikoro                                         ;Rural                                             ;national                                          ;1.854797222
1001;Dioribougou                                                                                         ;                                                  ;city region 100km                                 ;69.318724;4905;34.30959611;16320;Kokobougou                                        ;Rural                                             ;national                                          ;
1052;Fladougou                                                                                           ;Suburb outside greater Bamako                     ;city region 100km                                 ;69.506317;4905;33.25368579;16320;Kokobougou                                        ;Rural                                             ;national                                          ;1.441183333
94;Daban                                                                                               ;Town outside greater Bamako                       ;city region 100km                                 ;72.262475;4905;49.07110072;16320;Kokobougou                                        ;Rural                                             ;national                                          ;1.584197222
387;Sanankoro Djitoumou                                                                                 ;Town outside greater Bamako                       ;city region 100km                                 ;72.419216;3861;22.72711298;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.397897222
528;Ou?less?bougou                                                                                      ;Town outside greater Bamako                       ;city region 100km                                 ;72.456538;3861;1.29530152;20801;Ouelessebougou                                    ;Urban                                             ;national                                          ;0.989602778
285;Kourouba                                                                                            ;Town outside greater Bamako                       ;city region 100km                                 ;77.059393;3059;41.60914504;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.755663889
36;Marka-Coungo                                                                                        ;Town outside greater Bamako                       ;city region 100km                                 ;77.736391;5740;14.48490266;13682;Dioumanzana                                       ;Rural                                             ;national                                          ;1.102936111
573;Soribougou (in Sebekoro, Kita)                                                                      ;Town outside greater Bamako                       ;city region 100km                                 ;78.821342;6313;60.99042123;12283;Badinko                                           ;Rural                                             ;national                                          ;1.359322222
232;Karan                                                                                               ;Town outside greater Bamako                       ;city region 100km                                 ;80.640556;3059;64.86927153;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.275316667
986;Konimbabougou                                                                                       ;Village outside greater Bamako                    ;city region 100km                                 ;81.391116;4905;53.27010531;16320;Kokobougou                                        ;Rural                                             ;national                                          ;1.815661111
635;Kini?ma                                                                                             ;Town outside greater Bamako                       ;city region 100km                                 ;81.411301;8954;67.89369532;0;Kanadjiguila                                      ;Rural                                             ;national                                          ;1.298180556
976;Nafadjicoura                                                                                        ;Villlage outside greater Bamako                   ;city region 100km                                 ;81.434561;6313;56.58428617;12283;Badinko                                           ;Rural                                             ;national                                          ;1.495663889
451;Tioribougou                                                                                         ;Town outside greater Bamako                       ;city region 100km                                 ;81.660397;4905;21.32135846;16320;Kokobougou                                        ;Rural                                             ;national                                          ;1.246066667
464;Toukoro                                                                                             ;Town outside greater Bamako                       ;city region 100km                                 ;81.672733;5740;9.676058248;13682;Dioumanzana                                       ;Rural                                             ;national                                          ;1.433058333
977;Nafadji                                                                                             ;Villlage outside greater Bamako                   ;city region 100km                                 ;82.50076;6313;58.43209149;12283;Badinko                                           ;Rural                                             ;national                                          ;
1015;Tinkele (Quelessebougou)                                                                            ;Village outside greater Bamako                    ;city region 100km                                 ;82.962436;3861;13.57559368;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.282880556
985;Nar?na                                                                                              ;Town outside greater Bamako                       ;city region 100km                                 ;83.245742;8954;69.54703737;0;Kanadjiguila                                      ;Rural                                             ;national                                          ;1.074225
174;Faraba (in Kourouba, Kati)                                                                          ;Town outside greater Bamako                       ;city region 100km                                 ;83.298577;3861;28.25367797;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.484836111
401;Siarakorola                                                                                         ;Town outside greater Bamako                       ;city region 100km                                 ;83.529331;4571;29.35298775;17554;Touba                                             ;Rural                                             ;national                                          ;2.058177778
388;Sandama                                                                                             ;Town outside greater Bamako                       ;city region 100km                                 ;84.014097;8954;71.58201457;0;Kanadjiguila                                      ;Rural                                             ;national                                          ;1.5873
1097;Deguela                                                                                             ;Suburb outside greater Bamako                     ;city region 100km                                 ;84.217574;3059;43.60202994;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.540402778
1012;Basa                                                                                                ;Town outside greater Bamako                       ;city region 100km                                 ;87.039261;3861;20.44957114;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.523441667
1030;Sankama                                                                                             ;Village outside greater Bamako                    ;city region 100km                                 ;88.071896;3861;22.38217382;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.408922222
180;Figuira Tomo                                                                                        ;Town outside greater Bamako                       ;city region 100km                                 ;88.499175;3059;35.79110194;25959;Dalabala                                          ;Rural                                             ;national                                          ;2.134222222
28;Kangaba                                                                                             ;Town outside greater Bamako                       ;city region 100km                                 ;89.982688;3059;40.53356807;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.608847222
239;K?l?ya                                                                                              ;Town outside greater Bamako                       ;city region 100km                                 ;93.11782;3861;23.57115574;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.290763889
309;Massantola                                                                                          ;Town outside greater Bamako                       ;city region 100km                                 ;96.224829;4905;26.08789027;16320;Kokobougou                                        ;Rural                                             ;national                                          ;2.166536111
214;Habaladougou                                                                                        ;Town outside greater Bamako                       ;city region 100km                                 ;96.388778;3059;65.15353063;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.523969444
240;Kenekoun                                                                                            ;Town outside greater Bamako                       ;city region 100km                                 ;96.43958;4571;42.09237196;17554;Touba                                             ;Rural                                             ;national                                          ;2.644041667
52;Balamassala                                                                                         ;Town outside greater Bamako                       ;city region 100km                                 ;97.127032;8954;83.49932475;0;Kanadjiguila                                      ;Rural                                             ;national                                          ;1.414497222
213;Guihoyo                                                                                             ;Town outside greater Bamako                       ;city region 100km                                 ;98.818512;4905;24.26702666;16320;Kokobougou                                        ;Rural                                             ;national                                          ;2.238927778
357;Niouma-Makana                                                                                       ;Town outside greater Bamako                       ;city region 100km                                 ;99.159826;6313;71.75623059;12283;Badinko                                           ;Rural                                             ;national                                          ;2.052605556
426;Sountiani                                                                                           ;Town outside greater Bamako                       ;city region 100km                                 ;99.386466;1680;17.96638893;45206;Fana                                              ;Rural                                             ;national                                          ;1.677736111
988;Sirakoro Soundian (For checkpoint Moribabougou)                                                     ;Village outside greater Bamako                    ;national                                          ;101.906687;1680;15.60926401;45206;Fana                                              ;Rural                                             ;national                                          ;1.760902778
236;Kassaro                                                                                             ;Town outside greater Bamako                       ;national                                          ;101.908396;6313;36.53583228;12283;Badinko                                           ;Rural                                             ;national                                          ;1.763758333
7;Kolokani                                                                                            ;Town outside greater Bamako                       ;national                                          ;103.315812;4905;0.704317126;16320;Kokobougou                                        ;Urban                                             ;national                                          ;1.542105556
615;N'Ti?l?                                                                                             ;Town outside greater Bamako                       ;national                                          ;104.002522;4571;8.412891851;17554;Touba                                             ;Rural                                             ;national                                          ;2.660966667
114;Dialakoro (in Kourouba, Kati)                                                                       ;Town outside greater Bamako                       ;national                                          ;104.586339;3059;8.265855273;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.762997222
372;Ouroun                                                                                              ;Town outside greater Bamako                       ;national                                          ;104.689287;3059;30.37420581;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.925083333
608;Banantoumou                                                                                         ;Town outside greater Bamako                       ;national                                          ;105.231488;3861;37.61956928;20801;Ouelessebougou                                    ;Rural                                             ;national                                          ;1.511891667
1024;Niamou                                                                                              ;Suburb outside greater Bamako                     ;national                                          ;105.364401;6313;65.00189997;12283;Badinko                                           ;Rural                                             ;national                                          ;2.126480556
633;Balandougouba                                                                                       ;Town outside greater Bamako                       ;national                                          ;152.903246;4168;33.0609727;19415;Yanfolila                                         ;Rural                                             ;national                                          ;3.415194444
369;Ouonkoro                                                                                            ;Town outside greater Bamako                       ;national                                          ;459.692465;6757;28.84213269;11358;Tori                                              ;Rural                                             ;national                                          ;8.655291667
979;Nougani                                                                                             ;Village outside greater Bamako                    ;national                                          ;105.541468;3059;71.07687384;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.417902778
1120;Mambila                                                                                             ;Village outside greater Bamako                    ;national                                          ;105.984662;6313;80.42176223;12283;Badinko                                           ;Rural                                             ;national                                          ;1.874441667
398;S?l?fougou                                                                                          ;Town outside greater Bamako                       ;national                                          ;106.309003;3059;19.1041706;25959;Dalabala                                          ;Rural                                             ;national                                          ;2.353175
462;Tougouni                                                                                            ;Town outside greater Bamako                       ;national                                          ;106.754795;4571;32.95749419;17554;Touba                                             ;Rural                                             ;national                                          ;3.008869444
1006;Goro                                                                                                ;Village outside greater Bamako                    ;national                                          ;109.979474;6313;44.7421427;12283;Badinko                                           ;Rural                                             ;national                                          ;2.616983333
1038;Koroko (For checkpoint Kati)                                                                        ;Suburb outside greater Bamako                     ;national                                          ;110.456837;4905;45.51475409;16320;Kokobougou                                        ;Rural                                             ;national                                          ;2.945094444
147;Dogo (in Dogosikasso, Bougouni)                                                                     ;Town outside greater Bamako                       ;national                                          ;110.621609;1011;53.7223004;71800;Bougouni                                          ;Rural                                             ;national                                          ;2.959269444
461;Touba                                                                                               ;Town outside greater Bamako                       ;national                                          ;112.449799;4571;0.2280715;17554;Touba                                             ;Urban                                             ;national                                          ;2.826194444
946;S?lingu?                                                                                            ;Villlage outside greater Bamako                   ;national                                          ;112.512393;3059;3.162300196;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.983213889
395;S?b?koro                                                                                            ;Town outside greater Bamako                       ;national                                          ;113.328905;6313;24.71738915;12283;Badinko                                           ;Rural                                             ;national                                          ;1.971736111
170;Fana                                                                                                ;Town outside greater Bamako                       ;national                                          ;113.66115;1680;0.347549619;45206;Fana                                              ;Urban                                             ;national                                          ;1.549305556
304;Makono (in Sirakoro, Kita)                                                                          ;Town outside greater Bamako                       ;national                                          ;114.090431;6313;37.09000003;12283;Badinko                                           ;Rural                                             ;national                                          ;2.773702778
73;Binko                                                                                               ;Town outside greater Bamako                       ;national                                          ;114.31372;3059;5.503846207;25959;Dalabala                                          ;Rural                                             ;national                                          ;2.043508333
574;Kour?mal? (Mali)                                                                                    ;Town outside greater Bamako                       ;national                                          ;114.351506;3059;72.42338835;25959;Dalabala                                          ;Rural                                             ;national                                          ;1.516636111
1056;Baya (Selingu?)                                                                                     ;Suburb outside greater Bamako                     ;national                                          ;114.416941;3059;6.111281007;25959;Dalabala                                          ;Rural                                             ;national                                          ;2.058527778
1027;Kola (For checkpoint Kati)                                                                          ;Suburb outside greater Bamako                     ;national                                          ;115.716148;4905;33.19273106;16320;Kokobougou                                        ;Rural                                             ;national                                          ;2.735502778
653;K?rouan?                                                                                            ;Town outside greater Bamako                       ;national                                          ;116.046696;4571;9.89591244;17554;Touba                                             ;Rural                                             ;national                                          ;3.133333333
403;Sido                                                                                                ;Town outside greater Bamako                       ;national                                          ;116.398282;1011;29.70585295;71800;Bougouni                                          ;Rural                                             ;national                                          ;1.595102778
58;Banamba                                                                                             ;Town outside greater Bamako                       ;national                                          ;116.509965;4300;0.417509875;18826;Banamba                                           ;Urban                                             ;national                                          ;2.611388889
269;Kotouba                                                                                             ;Town outside greater Bamako                       ;national                                          ;121.030922;4905;75.79682659;16320;Kokobougou                                        ;Rural                                             ;national                                          ;3.487422222
945;Touminabougou                                                                                       ;Villlage outside greater Bamako                   ;national                                          ;121.404811;6313;23.69582683;12283;Badinko                                           ;Rural                                             ;national                                          ;2.256147222
1031;Ti?kourala                                                                                          ;Village outside greater Bamako                    ;national                                          ;122.077553;4905;27.05842795;16320;Kokobougou                                        ;Rural                                             ;national                                          ;2.463208333
959;Kosa (Dioila)                                                                                       ;Villlage outside greater Bamako                   ;national                                          ;122.44325;1680;9.879632979;45206;Fana                                              ;Rural                                             ;national                                          ;1.844113889
394;Sebekoro I                                                                                          ;Town outside greater Bamako                       ;national                                          ;123.400881;4905;40.01532638;16320;Kokobougou                                        ;Rural                                             ;national                                          ;2.763347222
241;Kiban                                                                                               ;Town outside greater Bamako                       ;national                                          ;124.719267;7063;0.440428822;10825;Kiban                                             ;Urban                                             ;national                                          ;2.963625
301;Madina                                                                                              ;Town outside greater Bamako                       ;national                                          ;125.436933;6313;61.3716719;12283;Badinko                                           ;Rural                                             ;national                                          ;2.861752778
321;N'Gara (in Dio?la, Dio?la)                                                                          ;Town outside greater Bamako                       ;national                                          ;125.995377;4321;14.91285465;18728;Dioila                                            ;Rural                                             ;national                                          ;2.470963889
59;Banancoro                                                                                           ;Town outside greater Bamako                       ;national                                          ;126.639278;3059;52.8173244;25959;Dalabala                                          ;Rural                                             ;national                                          ;2.427147222
951;Diandjiguila                                                                                        ;Villlage outside greater Bamako                   ;national                                          ;126.73677;4300;16.95367668;18826;Banamba                                           ;Rural                                             ;national                                          ;3.207769444
132;Dioila (in Dio?la, Dio?la)                                                                          ;Town outside greater Bamako                       ;national                                          ;131.978439;4321;1.624606566;18728;Dioila                                            ;Urban                                             ;national                                          ;2.160997222
1018;Kokoyo                                                                                              ;Village outside greater Bamako                    ;national                                          ;132.325788;712;57.55475331;99000;Siguiri                                           ;Rural                                             ;national                                          ;2.551336111
362;Nyamina                                                                                             ;Town outside greater Bamako                       ;national                                          ;132.961839;5211;31.65679304;15321;Baraoueli                                         ;Rural                                             ;national                                          ;3.898063889
963;Kokel?                                                                                              ;Villlage outside greater Bamako                   ;national                                          ;133.257666;1011;13.05873587;71800;Bougouni                                          ;Rural                                             ;national                                          ;1.831997222
935;Bol?                                                                                                ;Villlage outside greater Bamako                   ;national                                          ;133.504797;4321;53.64125399;18728;Dioila                                            ;Rural                                             ;national                                          ;3.505394444
406;Sirakoro (in Sirakoro, Kita)                                                                        ;Town outside greater Bamako                       ;national                                          ;133.86974;6313;31.48705532;12283;Badinko                                           ;Rural                                             ;national                                          ;3.163211111
300;Madina Sacko                                                                                        ;Town outside greater Bamako                       ;national                                          ;134.83499;4300;28.1096743;18826;Banamba                                           ;Rural                                             ;national                                          ;3.631927778
540;Barou?li                                                                                            ;Town outside greater Bamako                       ;national                                          ;135.074427;5211;0.554945373;15321;Baraoueli                                         ;Urban                                             ;national                                          ;2.184186111
456;Torakoro                                                                                            ;Town outside greater Bamako                       ;national                                          ;135.52491;4168;31.77102881;19415;Yanfolila                                         ;Rural                                             ;national                                          ;3.098830556
614;Didi?ni                                                                                             ;Town outside greater Bamako                       ;national                                          ;137.518689;4905;35.17542629;16320;Kokobougou                                        ;Rural                                             ;national                                          ;1.982758333
933;Badinko (Kita)                                                                                      ;Villlage outside greater Bamako                   ;national                                          ;137.608025;6313;0.287481569;12283;Badinko                                           ;Urban                                             ;national                                          ;2.374888889
35;Konobougou                                                                                          ;Town outside greater Bamako                       ;national                                          ;137.799676;7108;0.308639612;10709;Konobougou                                        ;Urban                                             ;national                                          ;1.865994444
944;Wourou                                                                                              ;Villlage outside greater Bamako                   ;national                                          ;140.1365;5211;6.40282223;15321;Baraoueli                                         ;Rural                                             ;national                                          ;2.395866667
472;Wacoro                                                                                              ;Town outside greater Bamako                       ;national                                          ;141.682351;6804;0.369045061;11286;Wacoro                                            ;Urban                                             ;national                                          ;2.523669444
56;Bambala                                                                                             ;Town outside greater Bamako                       ;national                                          ;142.151109;4168;30.30070371;19415;Yanfolila                                         ;Rural                                             ;national                                          ;2.678683333
948;Moro-Moro                                                                                           ;Villlage outside greater Bamako                   ;national                                          ;144.481776;6313;49.28526442;12283;Badinko                                           ;Rural                                             ;national                                          ;3.339280556
333;N'Tentou                                                                                            ;Town outside greater Bamako                       ;national                                          ;146.142431;1011;27.27360605;71800;Bougouni                                          ;Rural                                             ;national                                          ;2.398366667
620;Bougouni (in Bougouni, Bougouni)                                                                    ;Town outside greater Bamako                       ;national                                          ;146.203643;1011;0.397189905;71800;Bougouni                                          ;Urban                                             ;national                                          ;1.962144444
435;Tamani                                                                                              ;Town outside greater Bamako                       ;national                                          ;147.609216;5211;29.62417608;15321;Baraoueli                                         ;Rural                                             ;national                                          ;2.723858333
251;Kola Sokoro                                                                                         ;Town outside greater Bamako                       ;national                                          ;147.788223;1011;4.620732426;71800;Bougouni                                          ;Urban                                             ;national                                          ;2.069252778
399;Senko                                                                                               ;Town outside greater Bamako                       ;national                                          ;148.492046;6313;22.82982918;12283;Badinko                                           ;Rural                                             ;national                                          ;3.207027778
325;N'Golobougou (in Banco, Dio?la)                                                                     ;Town outside greater Bamako                       ;national                                          ;148.748527;4321;36.40662751;18728;Dioila                                            ;Rural                                             ;national                                          ;3.373933333
