duplicate_id;duplicate_reason
50447;Kassela_Niamana_duplicate                                                                           
50486;Kassela_Niamana_duplicate                                                                           
50530;Kassela_Niamana_duplicate                                                                           
50529;Kassela_Niamana_duplicate                                                                           
50532;Kassela_Niamana_duplicate                                                                           
50538;Kassela_Niamana_duplicate                                                                           
50540;Kassela_Niamana_duplicate                                                                           
50563;Kassela_Niamana_duplicate                                                                           
50581;Kassela_Niamana_duplicate                                                                           
50601;Kassela_Niamana_duplicate                                                                           
50600;Kassela_Niamana_duplicate                                                                           
50606;Kassela_Niamana_duplicate                                                                           
50641;Kassela_Niamana_duplicate                                                                           
50642;Kassela_Niamana_duplicate                                                                           
50643;Kassela_Niamana_duplicate                                                                           
50654;Kassela_Niamana_duplicate                                                                           
50657;Kassela_Niamana_duplicate                                                                           
50664;Kassela_Niamana_duplicate                                                                           
50675;Kassela_Niamana_duplicate                                                                           
50676;Kassela_Niamana_duplicate                                                                           
50677;Kassela_Niamana_duplicate                                                                           
50685;Kassela_Niamana_duplicate                                                                           
50699;Kassela_Niamana_duplicate                                                                           
50700;Kassela_Niamana_duplicate                                                                           
50712;Kassela_Niamana_duplicate                                                                           
50716;Kassela_Niamana_duplicate                                                                           
50717;Kassela_Niamana_duplicate                                                                           
50718;Kassela_Niamana_duplicate                                                                           
50719;Kassela_Niamana_duplicate                                                                           
50722;Kassela_Niamana_duplicate                                                                           
50731;Kassela_Niamana_duplicate                                                                           
50733;Kassela_Niamana_duplicate                                                                           
50736;Kassela_Niamana_duplicate                                                                           
50745;Kassela_Niamana_duplicate                                                                           
50792;Kassela_Niamana_duplicate                                                                           
50793;Kassela_Niamana_duplicate                                                                           
50821;Kassela_Niamana_duplicate                                                                           
50828;Kassela_Niamana_duplicate                                                                           
50836;Kassela_Niamana_duplicate                                                                           
50858;Kassela_Niamana_duplicate                                                                           
50862;Kassela_Niamana_duplicate                                                                           
50871;Kassela_Niamana_duplicate                                                                           
50889;Kassela_Niamana_duplicate                                                                           
50890;Kassela_Niamana_duplicate                                                                           
50905;Kassela_Niamana_duplicate                                                                           
50904;Kassela_Niamana_duplicate                                                                           
50907;Kassela_Niamana_duplicate                                                                           
50909;Kassela_Niamana_duplicate                                                                           
50910;Kassela_Niamana_duplicate                                                                           
50945;Kassela_Niamana_duplicate                                                                           
51043;Kassela_Niamana_duplicate                                                                           
51050;Kassela_Niamana_duplicate                                                                           
51064;Kassela_Niamana_duplicate                                                                           
51076;Kassela_Niamana_duplicate                                                                           
51082;Kassela_Niamana_duplicate                                                                           
51106;Kassela_Niamana_duplicate                                                                           
65686;Kassela_Niamana_duplicate                                                                           
65697;Kassela_Niamana_duplicate                                                                           
65700;Kassela_Niamana_duplicate                                                                           
65714;Kassela_Niamana_duplicate                                                                           
65717;Kassela_Niamana_duplicate                                                                           
65800;Kassela_Niamana_duplicate                                                                           
65882;Kassela_Niamana_duplicate                                                                           
65886;Kassela_Niamana_duplicate                                                                           
65901;Kassela_Niamana_duplicate                                                                           
65904;Kassela_Niamana_duplicate                                                                           
65950;Kassela_Niamana_duplicate                                                                           
65955;Kassela_Niamana_duplicate                                                                           
65956;Kassela_Niamana_duplicate                                                                           
65967;Kassela_Niamana_duplicate                                                                           
66017;Kassela_Niamana_duplicate                                                                           
66037;Kassela_Niamana_duplicate                                                                           
