id;label;type;spatial_category;distance_to_focal_city_km;fid_africapolis_near_settlement;distance_to_next_settlement_km;size_africapolis_near_settlement;name_africapolis_near_settlement;classification_rural_urban;spatial_category_revised;travel_time_h
395;Widekum                                                                                             ;Settlement                                        ;city region 50km                                  ;43.793579;3991;13.08069906;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.693077778
92;Bambalang                                                                                           ;Settlement                                        ;city region 50km                                  ;43.280405;3649;1.068520878;22071;Bambalang                                         ;Urban                                             ;city region 50km                                  ;0.995633333
79;Babanki (big)                                                                                       ;Settlement                                        ;city region 50km                                  ;21.182943;3573;0.274187359;22511;Kejom Ketinguh                                    ;Urban                                             ;city region 50km                                  ;0.449216667
180;Kikfuni                                                                                             ;Settlement                                        ;city region 50km                                  ;26.852434;3573;5.996631986;22511;Kejom Ketinguh                                    ;Rural                                             ;city region 50km                                  ;0.568616667
242;Meyang                                                                                              ;Settlement                                        ;city region 50km                                  ;23.089207;3573;5.701964876;22511;Kejom Ketinguh                                    ;Rural                                             ;city region 50km                                  ;0.777844444
269;Ngotin-Numeyang                                                                                     ;Settlement                                        ;city region 50km                                  ;22.099943;3573;2.170556192;22511;Kejom Ketinguh                                    ;Urban                                             ;city region 50km                                  ;0.475822222
321;Toangu                                                                                              ;Settlement                                        ;city region 50km                                  ;23.777388;3573;2.813517299;22511;Kejom Ketinguh                                    ;Urban                                             ;city region 50km                                  ;0.515116667
378;Mbwene                                                                                              ;Settlement                                        ;city region 50km                                  ;28.955394;3573;10.24084381;22511;Kejom Ketinguh                                    ;Rural                                             ;city region 50km                                  ;1.168455556
702;Mbingo                                                                                              ;Settlement                                        ;city region 50km                                  ;27.517442;3573;6.490779162;22511;Kejom Ketinguh                                    ;Rural                                             ;city region 50km                                  ;0.597638889
721;Elak Oku                                                                                            ;Settlement                                        ;city region 50km                                  ;18.258389;3573;5.91342186;22511;Kejom Ketinguh                                    ;Rural                                             ;city region 50km                                  ;0.678319444
91;Bamali                                                                                              ;Settlement                                        ;city region 50km                                  ;32.490472;2907;5.003390932;27230;Ndop                                              ;Rural                                             ;city region 50km                                  ;0.683452778
97;Bamunka                                                                                             ;Settlement                                        ;city region 50km                                  ;34.494726;2907;3.079261967;27230;Ndop                                              ;Rural                                             ;city region 50km                                  ;0.743511111
440;Power Junction                                                                                      ;Settlement                                        ;city region 50km                                  ;31.894275;2907;5.529183679;27230;Ndop                                              ;Rural                                             ;city region 50km                                  ;0.694652778
517;Ndop                                                                                                ;Settlement                                        ;city region 50km                                  ;31.652664;2907;0.960183211;27230;Ndop                                              ;Urban                                             ;city region 50km                                  ;0.630977778
101;Bangwi                                                                                              ;Settlement                                        ;city region 50km                                  ;41.036911;2752;11.71088176;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;0.8792
111;Belifang                                                                                            ;Settlement                                        ;city region 50km                                  ;43.136099;2752;11.58726042;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;0.931288889
182;Koa                                                                                                 ;Settlement                                        ;city region 50km                                  ;41.905837;2752;6.411024892;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;1.293277778
197;Laguran                                                                                             ;Settlement                                        ;city region 50km                                  ;44.173413;2752;3.925820908;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;1.239038889
243;Minyan                                                                                              ;Settlement                                        ;city region 50km                                  ;37.543532;2752;10.57692032;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;1.396552778
248;Modele                                                                                              ;Settlement                                        ;city region 50km                                  ;47.957026;2752;13.52172137;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;1.068136111
257;Ndong                                                                                               ;Settlement                                        ;city region 50km                                  ;34.145246;2752;16.84308875;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;0.761913889
293;Nz?la                                                                                               ;Settlement                                        ;city region 50km                                  ;47.801955;2752;7.491039045;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;1.546486111
298;Ossyan                                                                                              ;Settlement                                        ;city region 50km                                  ;36.787546;2752;14.64492176;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;0.793533333
429;Otang                                                                                               ;Settlement                                        ;city region 50km                                  ;37.861729;2752;17.52936559;28793;Wum                                               ;Rural                                             ;city region 50km                                  ;
452;Wum                                                                                                 ;Settlement                                        ;city region 50km                                  ;47.878183;2752;0.888019602;28793;Wum                                               ;Urban                                             ;city region 50km                                  ;1.182913889
367;Kessoten                                                                                            ;Settlement                                        ;city region 50km                                  ;44.889984;2610;3.483432239;30141;Oku                                               ;Urban                                             ;city region 50km                                  ;1.219766667
443;Jikijem                                                                                             ;Settlement                                        ;city region 50km                                  ;46.7638;2610;1.196274128;30141;Oku                                               ;Urban                                             ;city region 50km                                  ;1.222586111
29;Balikumbat                                                                                          ;Settlement                                        ;city region 50km                                  ;24.160775;2106;2.709752002;36571;Balikumbat                                        ;Urban                                             ;city region 50km                                  ;0.868611111
82;Bafanji                                                                                             ;Settlement                                        ;city region 50km                                  ;26.487992;2106;0.890503916;36571;Balikumbat                                        ;Urban                                             ;city region 50km                                  ;0.857063889
19;Santa                                                                                               ;Settlement                                        ;city region 50km                                  ;18.313654;2079;0.354565041;37247;Santa                                             ;Urban                                             ;city region 50km                                  ;0.288094444
57;Akum                                                                                                ;Settlement                                        ;city region 50km                                  ;8.1699;2079;10.48935863;37247;Santa                                             ;Rural                                             ;city region 50km                                  ;0.145041667
61;Alatening                                                                                           ;Settlement                                        ;city region 50km                                  ;9.157537;2079;9.592941291;37247;Santa                                             ;Rural                                             ;city region 50km                                  ;0.162663889
195;Kwang                                                                                               ;Settlement                                        ;city region 50km                                  ;23.732522;2079;11.80552982;37247;Santa                                             ;Rural                                             ;city region 50km                                  ;0.622594444
299;Pinyin                                                                                              ;Settlement                                        ;city region 50km                                  ;21.553328;2079;10.71529709;37247;Santa                                             ;Rural                                             ;city region 50km                                  ;0.612880556
445;Matazem                                                                                             ;Settlement                                        ;city region 50km                                  ;20.701125;2079;2.085758022;37247;Santa                                             ;Urban                                             ;city region 50km                                  ;0.318575
55;Akossia                                                                                             ;Settlement                                        ;city region 50km                                  ;12.747991;8092;6.390386463;0;Tubah                                             ;Rural                                             ;city region 50km                                  ;0.425513889
495;Babadjou                                                                                            ;Settlement                                        ;city region 50km                                  ;31.819869;7703;8.275890389;0;Mbouda                                            ;Rural                                             ;city region 50km                                  ;0.4798
96;Bamukumbit                                                                                          ;Settlement                                        ;city region 50km                                  ;23.696294;6680;0.895133929;11527;Bamunkumbit                                       ;Urban                                             ;city region 50km                                  ;1.007066667
320;Tiogou                                                                                              ;Settlement                                        ;city region 50km                                  ;27.491383;6680;8.313548196;11527;Bamunkumbit                                       ;Rural                                             ;city region 50km                                  ;0.839847222
81;Babungo                                                                                             ;Settlement                                        ;city region 50km                                  ;34.605028;6447;1.246953259;12001;Babungo                                           ;Urban                                             ;city region 50km                                  ;0.786186111
157;Finkue                                                                                              ;Settlement                                        ;city region 50km                                  ;37.035015;6447;3.573556304;12001;Babungo                                           ;Rural                                             ;city region 50km                                  ;0.878597222
249;Mufuo                                                                                               ;Settlement                                        ;city region 50km                                  ;32.980297;6447;8.561939372;12001;Babungo                                           ;Rural                                             ;city region 50km                                  ;
365;Ibal                                                                                                ;Settlement                                        ;city region 50km                                  ;39.224943;6447;7.989684414;12001;Babungo                                           ;Rural                                             ;city region 50km                                  ;1.047480556
434;Ndawara                                                                                             ;Settlement                                        ;city region 50km                                  ;28.653397;6447;7.531319907;12001;Babungo                                           ;Rural                                             ;city region 50km                                  ;0.961566667
294;Obang                                                                                               ;Settlement                                        ;city region 50km                                  ;30.289831;4218;16.63108508;19211;Bafut                                             ;Rural                                             ;city region 50km                                  ;0.671380556
360;Djichami                                                                                            ;Settlement                                        ;city region 50km                                  ;32.224223;4071;5.89481604;19843;Njinikom                                          ;Rural                                             ;city region 50km                                  ;0.804169444
549;Basch?o                                                                                             ;Settlement                                        ;national                                          ;542.755658;7170;26.54409698;10619;Demsa                                             ;Rural                                             ;national                                          ;12.73238889
643;Mougoudu                                                                                            ;Settlement                                        ;national                                          ;647.642967;5954;27.22649161;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.35663056
99;Bang                                                                                                ;Settlement                                        ;national                                          ;126.687124;2977;25.44025449;26682;Gembu                                             ;Rural                                             ;national                                          ;3.5984
515;Meidougou                                                                                           ;Settlement                                        ;national                                          ;452.909728;1564;13.40280608;48072;Meiganga                                          ;Rural                                             ;national                                          ;11.65869444
716;Enugu                                                                                               ;City abroad                                       ;ECOWAS                                            ;297.915779;76;0.956280107;905042;Enugu                                             ;Urban                                             ;ECOWAS                                            ;5.670533333
696;Benin                                                                                               ;Foreign country                                   ;ECOWAS                                            ;941.71698;;;;;;ECOWAS_international                              ;
697;Nigeria                                                                                             ;Foreign country                                   ;ECOWAS                                            ;431.159792;;;;;;ECOWAS_international                              ;9.315527778
461;Mogod?                                                                                              ;Settlement                                        ;national                                          ;637.0841;7582;0.458190714;10040;Mogode                                            ;Urban                                             ;national                                          ;13.61082222
463;Roumsiki                                                                                            ;Settlement                                        ;national                                          ;629.582008;7582;10.27990504;10040;Mogode                                            ;Rural                                             ;national                                          ;14.01073333
31;Mbokop                                                                                              ;Settlement                                        ;national                                          ;102.117338;7436;9.635544792;10231;Binka                                             ;Rural                                             ;national                                          ;2.838941667
50;Adere                                                                                               ;Settlement                                        ;national                                          ;117.451945;7436;24.58568798;10231;Binka                                             ;Rural                                             ;national                                          ;
183;Koffa                                                                                               ;Settlement                                        ;national                                          ;111.524292;7436;19.22326931;10231;Binka                                             ;Rural                                             ;national                                          ;3.618644444
184;Kom                                                                                                 ;Settlement                                        ;national                                          ;113.385149;7436;19.81044817;10231;Binka                                             ;Rural                                             ;national                                          ;3.544683333
199;Lassi                                                                                               ;Settlement                                        ;national                                          ;119.325797;7436;25.83754901;10231;Binka                                             ;Rural                                             ;national                                          ;3.781255556
202;Mankem                                                                                              ;Settlement                                        ;national                                          ;112.585253;7436;20.71802936;10231;Binka                                             ;Rural                                             ;national                                          ;
210;Mbala                                                                                               ;Settlement                                        ;national                                          ;113.324605;7436;20.35986037;10231;Binka                                             ;Rural                                             ;national                                          ;3.521383333
213;Mbat                                                                                                ;Settlement                                        ;national                                          ;109.811344;7436;17.45143471;10231;Binka                                             ;Rural                                             ;national                                          ;3.643830556
219;Mbibzi                                                                                              ;Settlement                                        ;national                                          ;109.151157;7436;15.48123192;10231;Binka                                             ;Rural                                             ;national                                          ;3.320391667
220;Mbinji                                                                                              ;Settlement                                        ;national                                          ;112.616901;7436;19.31501885;10231;Binka                                             ;Rural                                             ;national                                          ;3.471322222
273;Ngung                                                                                               ;Settlement                                        ;national                                          ;117.940636;7436;26.65734741;10231;Binka                                             ;Rural                                             ;national                                          ;
385;Ntamruh                                                                                             ;Settlement                                        ;national                                          ;101.258092;7436;12.12618847;10231;Binka                                             ;Rural                                             ;national                                          ;2.765952778
533;Makak                                                                                               ;Settlement                                        ;national                                          ;284.029708;7269;0.172232747;10468;Makak                                             ;Urban                                             ;national                                          ;6.295936111
535;Mvengue                                                                                             ;Settlement                                        ;national                                          ;309.314455;7269;29.34420192;10468;Makak                                             ;Rural                                             ;national                                          ;7.034397222
557;Ngomedzap                                                                                           ;Settlement                                        ;national                                          ;320.256035;7269;36.67589856;10468;Makak                                             ;Rural                                             ;national                                          ;6.254616667
562;Matomb                                                                                              ;Settlement                                        ;national                                          ;257.163654;7269;30.62712736;10468;Makak                                             ;Rural                                             ;national                                          ;5.236061111
550;Gaschiga                                                                                            ;Settlement                                        ;national                                          ;522.458654;7170;0.306071806;10619;Demsa                                             ;Urban                                             ;national                                          ;13.10123889
596;Ma'an                                                                                               ;Settlement                                        ;national                                          ;400.405475;7020;25.27536804;10900;Micomeseng                                        ;Rural                                             ;national                                          ;7.782755556
489;Boudjouma                                                                                           ;Settlement                                        ;national                                          ;575.999694;6983;5.859184146;10968;Doumo                                             ;Rural                                             ;national                                          ;12.96625556
457;Tonga                                                                                               ;Settlement                                        ;national                                          ;125.368371;6833;0.422768295;11217;Tonga                                             ;Urban                                             ;national                                          ;1.929736111
713;Bawok                                                                                               ;Settlement                                        ;national                                          ;101.375579;6833;27.31848912;11217;Tonga                                             ;Rural                                             ;national                                          ;1.6458
469;Dembo                                                                                               ;Settlement                                        ;national                                          ;559.050384;6794;29.04512843;11295;Mayo Oulo                                         ;Rural                                             ;national                                          ;13.12904167
477;Ayos                                                                                                ;Settlement                                        ;national                                          ;348.011018;6764;0.358088238;11345;Ayos                                              ;Urban                                             ;national                                          ;6.009408333
581;Messamena                                                                                           ;Settlement                                        ;national                                          ;385.636421;6764;38.56393034;11345;Ayos                                              ;Rural                                             ;national                                          ;7.8385
599;Endom                                                                                               ;Settlement                                        ;national                                          ;335.209471;6764;21.47779197;11345;Ayos                                              ;Rural                                             ;national                                          ;6.810319444
466;Gouna                                                                                               ;Settlement                                        ;national                                          ;471.521853;6749;35.83828391;11377;Poli                                              ;Rural                                             ;national                                          ;14.09959722
526;Poli                                                                                                ;Settlement                                        ;national                                          ;440.146572;6749;0.605216078;11377;Poli                                              ;Urban                                             ;national                                          ;13.42165556
160;Furubana                                                                                            ;Settlement                                        ;national                                          ;102.338606;6590;33.19822564;11709;Pambu                                             ;Rural                                             ;national                                          ;
603;Touroua                                                                                             ;Settlement                                        ;national                                          ;464.78794;6512;0.348401999;11897;Touroua                                           ;Urban                                             ;national                                          ;12.22578056
343;Zabe                                                                                                ;Settlement                                        ;national                                          ;128.363418;6385;33.36384617;12137;Guroji                                            ;Rural                                             ;national                                          ;
465;Boula-Ibi                                                                                           ;Settlement                                        ;national                                          ;562.874689;6311;29.75558861;12289;Bibemi                                            ;Rural                                             ;national                                          ;13.96366111
597;Bibemi                                                                                              ;Settlement                                        ;national                                          ;553.130613;6311;0.605283512;12289;Bibemi                                            ;Urban                                             ;national                                          ;14.41338333
589;Sa'a                                                                                                ;Settlement                                        ;national                                          ;227.382285;6285;2.244884741;12343;Sa'A                                              ;Urban                                             ;national                                          ;3.937166667
564;Monat?l?                                                                                            ;Settlement                                        ;national                                          ;221.516959;6061;0.565597364;12879;Monatele                                          ;Urban                                             ;national                                          ;4.027875
565;N?na                                                                                                ;Settlement                                        ;national                                          ;221.802098;6061;12.29800021;12879;Monatele                                          ;Rural                                             ;national                                          ;3.558597222
588;Ebebda                                                                                              ;Settlement                                        ;national                                          ;216.458761;6061;14.34707064;12879;Monatele                                          ;Rural                                             ;national                                          ;3.489247222
590;Bot-Makak                                                                                           ;Settlement                                        ;national                                          ;232.565286;6061;39.93069202;12879;Monatele                                          ;Rural                                             ;national                                          ;5.163869444
551;Batchenga                                                                                           ;Settlement                                        ;national                                          ;249.111047;5962;17.64022002;13098;Ntui                                              ;Rural                                             ;national                                          ;4.266227778
567;Ntui                                                                                                ;Settlement                                        ;national                                          ;233.816604;5962;0.606076624;13098;Ntui                                              ;Urban                                             ;national                                          ;4.485655556
462;Gazawa                                                                                              ;Settlement                                        ;national                                          ;670.100306;5954;0.247909822;13122;Gazawa                                            ;Urban                                             ;national                                          ;15.00209722
620;Barawa-Ladd?                                                                                        ;Settlement                                        ;national                                          ;647.086022;5954;31.85763082;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.21467778
621;Golom                                                                                               ;Settlement                                        ;national                                          ;642.212269;5954;35.38079477;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.33169722
622;Ilir                                                                                                ;Settlement                                        ;national                                          ;642.568467;5954;35.59103975;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.30439444
623;Mudawa                                                                                              ;Settlement                                        ;national                                          ;659.376296;5954;20.92392671;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.46324444
624;Tchofi                                                                                              ;Settlement                                        ;national                                          ;654.489725;5954;19.7631381;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.51268611
628;Dagai                                                                                               ;Settlement                                        ;national                                          ;639.084154;5954;31.66517732;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.73481667
629;Djabakouli                                                                                          ;Settlement                                        ;national                                          ;659.78069;5954;16.87768048;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.81091944
632;Gawel                                                                                               ;Settlement                                        ;national                                          ;657.33596;5954;13.99729837;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.46705
633;Gazad                                                                                               ;Settlement                                        ;national                                          ;660.41876;5954;19.61204574;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.52068889
637;Houro Djkoa                                                                                         ;Settlement                                        ;national                                          ;648.766446;5954;26.12494876;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.38075556
640;Mayelngaima                                                                                         ;Settlement                                        ;national                                          ;649.211348;5954;21.85777823;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.53612778
642;Mobono                                                                                              ;Settlement                                        ;national                                          ;665.661434;5954;18.84462126;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.370475
644;Mouloum                                                                                             ;Settlement                                        ;national                                          ;643.214208;5954;28.06521847;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.62398333
645;Noubou                                                                                              ;Settlement                                        ;national                                          ;651.131588;5954;23.54571832;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.43358056
646;Ouro Dada                                                                                           ;Settlement                                        ;national                                          ;645.409485;5954;29.23233335;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.37723056
648;Wouyang                                                                                             ;Settlement                                        ;national                                          ;661.011789;5954;12.04947206;13122;Gazawa                                            ;Rural                                             ;national                                          ;15.61324444
520;Mfou                                                                                                ;Settlement                                        ;national                                          ;298.35332;5767;1.374786833;13616;Mfou                                              ;Urban                                             ;national                                          ;4.821758333
