duplicate_id;duplicate_reason
6683;duplicate_busses                                                                                    
6684;duplicate_busses                                                                                    
6685;duplicate_busses                                                                                    
6686;duplicate_busses                                                                                    
6687;duplicate_busses                                                                                    
6688;duplicate_busses                                                                                    
6689;duplicate_busses                                                                                    
6690;duplicate_busses                                                                                    
6691;duplicate_busses                                                                                    
6693;duplicate_busses                                                                                    
6694;duplicate_busses                                                                                    
6769;duplicate_busses                                                                                    
6777;duplicate_busses                                                                                    
6779;duplicate_busses                                                                                    
6780;duplicate_busses                                                                                    
6782;duplicate_busses                                                                                    
6783;duplicate_busses                                                                                    
6787;duplicate_busses                                                                                    
6789;duplicate_busses                                                                                    
6792;duplicate_busses                                                                                    
6797;duplicate_busses                                                                                    
6829;duplicate_busses                                                                                    
6831;duplicate_busses                                                                                    
6881;duplicate_busses                                                                                    
6910;duplicate_busses                                                                                    
6911;duplicate_busses                                                                                    
6912;duplicate_busses                                                                                    
6913;duplicate_busses                                                                                    
6917;duplicate_busses                                                                                    
6918;duplicate_busses                                                                                    
6919;duplicate_busses                                                                                    
6920;duplicate_busses                                                                                    
6922;duplicate_busses                                                                                    
6935;duplicate_busses                                                                                    
6938;duplicate_busses                                                                                    
6940;duplicate_busses                                                                                    
6941;duplicate_busses                                                                                    
6942;duplicate_busses                                                                                    
6943;duplicate_busses                                                                                    
6944;duplicate_busses                                                                                    
6945;duplicate_busses                                                                                    
6947;duplicate_busses                                                                                    
6948;duplicate_busses                                                                                    
6949;duplicate_busses                                                                                    
6950;duplicate_busses                                                                                    
6951;duplicate_busses                                                                                    
6952;duplicate_busses                                                                                    
6953;duplicate_busses                                                                                    
6954;duplicate_busses                                                                                    
6955;duplicate_busses                                                                                    
6956;duplicate_busses                                                                                    
6960;duplicate_busses                                                                                    
6961;duplicate_busses                                                                                    
6962;duplicate_busses                                                                                    
6964;duplicate_busses                                                                                    
6965;duplicate_busses                                                                                    
6966;duplicate_busses                                                                                    
6968;duplicate_busses                                                                                    
6971;duplicate_busses                                                                                    
6972;duplicate_busses                                                                                    
6977;duplicate_busses                                                                                    
6979;duplicate_busses                                                                                    
6982;duplicate_busses                                                                                    
6983;duplicate_busses                                                                                    
6984;duplicate_busses                                                                                    
6985;duplicate_busses                                                                                    
6988;duplicate_busses                                                                                    
6996;duplicate_busses                                                                                    
7008;duplicate_busses                                                                                    
7010;duplicate_busses                                                                                    
7011;duplicate_busses                                                                                    
7012;duplicate_busses                                                                                    
7013;duplicate_busses                                                                                    
7014;duplicate_busses                                                                                    
7016;duplicate_busses                                                                                    
7018;duplicate_busses                                                                                    
7021;duplicate_busses                                                                                    
7025;duplicate_busses                                                                                    
7030;duplicate_busses                                                                                    
7036;duplicate_busses                                                                                    
7037;duplicate_busses                                                                                    
7038;duplicate_busses                                                                                    
7089;duplicate_busses                                                                                    
7090;duplicate_busses                                                                                    
7299;duplicate_busses                                                                                    
7588;duplicate_busses                                                                                    
7668;duplicate_busses                                                                                    
7669;duplicate_busses                                                                                    
7744;duplicate_busses                                                                                    
7817;duplicate_busses                                                                                    
7831;duplicate_busses                                                                                    
7915;duplicate_busses                                                                                    
8003;duplicate_busses                                                                                    
8008;duplicate_busses                                                                                    
8011;duplicate_busses                                                                                    
8021;duplicate_busses                                                                                    
8022;duplicate_busses                                                                                    
8023;duplicate_busses                                                                                    
8034;duplicate_busses                                                                                    
8040;duplicate_busses                                                                                    
8042;duplicate_busses                                                                                    
8043;duplicate_busses                                                                                    
8074;duplicate_busses                                                                                    
8086;duplicate_busses                                                                                    
8093;duplicate_busses                                                                                    
8102;duplicate_busses                                                                                    
8103;duplicate_busses                                                                                    
8105;duplicate_busses                                                                                    
8203;duplicate_busses                                                                                    
8204;duplicate_busses                                                                                    
8205;duplicate_busses                                                                                    
8286;duplicate_busses                                                                                    
8333;duplicate_busses                                                                                    
8349;duplicate_busses                                                                                    
8352;duplicate_busses                                                                                    
8355;duplicate_busses                                                                                    
8357;duplicate_busses                                                                                    
8386;duplicate_busses                                                                                    
8387;duplicate_busses                                                                                    
8395;duplicate_busses                                                                                    
8397;duplicate_busses                                                                                    
8441;duplicate_busses                                                                                    
8444;duplicate_busses                                                                                    
8446;duplicate_busses                                                                                    
8448;duplicate_busses                                                                                    
8449;duplicate_busses                                                                                    
8453;duplicate_busses                                                                                    
8473;duplicate_busses                                                                                    
8531;duplicate_busses                                                                                    
8532;duplicate_busses                                                                                    
8533;duplicate_busses                                                                                    
8534;duplicate_busses                                                                                    
8535;duplicate_busses                                                                                    
8536;duplicate_busses                                                                                    
8537;duplicate_busses                                                                                    
8538;duplicate_busses                                                                                    
8541;duplicate_busses                                                                                    
8542;duplicate_busses                                                                                    
11249;duplicate_busses                                                                                    
12678;duplicate_busses                                                                                    
12683;duplicate_busses                                                                                    
13291;duplicate_busses                                                                                    
13328;duplicate_busses                                                                                    
13331;duplicate_busses                                                                                    
13332;duplicate_busses                                                                                    
13379;duplicate_busses                                                                                    
13380;duplicate_busses                                                                                    
13382;duplicate_busses                                                                                    
15245;duplicate_busses                                                                                    
19022;duplicate_busses                                                                                    
19023;duplicate_busses                                                                                    
19025;duplicate_busses                                                                                    
